Systime,RSRP(dBm),RSRQ(dB),SNR(dB),SINR,RSSI(dBm),Ec/Io(dB),OutOctets,Rate (KBit/s)
2019-02-25 09:28:00,-92,-70,244,90,-68,-2,270597883,13838.5
2019-02-25 09:28:02,-92,-70,244,90,-68,-2,272109115.333333,15487.3333333333
2019-02-25 09:28:03,-92,-70,244,90,-68,-2,274409544,22252.5
2019-02-25 09:28:04,-92,-70,242,90,-68,-2,276453115.6,21777
2019-02-25 09:28:05,-92,-70,240.6666666667,90,-68,-2,278470122.666667,22698.5
2019-02-25 09:28:06,-92,-70,239.7142857143,90,-68,-2,280643578,24837
2019-02-25 09:28:07,-92,-70,240.75,90,-68,-2,282688428.25,24713.5
2019-02-25 09:28:09,-92,-70,241.5555555556,90,-68,-2,284638054.444444,24519
2019-02-25 09:28:10,-92,-70,242.2,90,-68,-2,286197755.4,22067.1
2019-02-25 09:28:11,-92,-70,241.4,90,-68,-2,290281153.6,27053.9
2019-02-25 09:28:12,-92,-70,240.6,90,-68,-2,294306729,26286.9
2019-02-25 09:28:14,-92,-70,240.8,90,-68,-2,298392823.6,26419.1
2019-02-25 09:28:15,-92,-70,241,90,-68,-2,302298409.2,25360.5
2019-02-25 09:28:16,-92,-70,243.6,90,-68,-2,306385252.8,26179.4
2019-02-25 09:28:17,-92,-70,246.2,90,-68,-2,310381467.4,25621.7
2019-02-25 09:28:18,-92,-70,248.8,90,-68,-2,314197173,24246.2
2019-02-25 09:28:20,-92,-70,250,90,-68,-2,318133467.6,25118
2019-02-25 09:28:21,-92,-70,249.2,90,-68,-2,321900338.4,23746.6
2019-02-25 09:28:22,-92,-70,249.4,90,-68,-2,326323333.2,27760.5
2019-02-25 09:28:24,-92,-70,250.8,90,-68,-2,330129301.8,24381.1
2019-02-25 09:28:25,-92,-70,251.2,90,-68,-2,334053462.6,25626.7
2019-02-25 09:28:26,-92,-70,250.6,90,-68,-2,338142253.6,26645.4
2019-02-25 09:28:27,-92,-70,250,90,-68,-2,342095325.8,25452.7
2019-02-25 09:28:29,-92,-70,248,90,-68,-2,345535482.8,22646.3
2019-02-25 09:28:30,-92,-70,245.4,90,-68,-2,349608994.2,26444.5
2019-02-25 09:28:31,-92,-70,242.8,90,-68,-2,353350099.4,24053.2
2019-02-25 09:28:32,-92,-70,240.6,90,-68,-2,356970915.2,23064.5
2019-02-25 09:28:33,-92,-70,241.4,90,-68,-2,360739433.8,24323.5
2019-02-25 09:28:34,-92,-70,241.2,90,-68,-2,364170602.8,22557.5
2019-02-25 09:28:35,-92,-70,241,90,-68,-2,367928335.8,25527.9
2019-02-25 09:28:37,-92,-70,241.8,90,-68,-2,371548252.8,24467.7
2019-02-25 09:28:38,-92,-70,242.6,90,-68,-2,374987361.2,23448
2019-02-25 09:28:39,-92,-70,242.2,90,-68,-2,378456429.6,23813
2019-02-25 09:28:40,-92,-70,241.8,90,-68,-2,382438263.4,26590.1
2019-02-25 09:28:42,-92,-70,243.4,90,-68,-2,385906882.4,23523.2
2019-02-25 09:28:43,-92,-70,244,90,-68,-2,389677048.8,25685.6
2019-02-25 09:28:44,-92,-70,244.2,90,-68,-2,393434482.2,25564.9
2019-02-25 09:28:45,-92,-70,243.4,90,-68,-2,397416316,27002.6
2019-02-25 09:28:46,-92,-70,242.6,90,-68,-2,401502260.8,27582
2019-02-25 09:28:47,-92,-70,241.8,90,-68,-2,404955150.8,23004.2
2019-02-25 09:28:48,-92,-70,241,90,-68,-2,408417478.2,23110.9
2019-02-25 09:28:50,-92,-70,241,90,-68,-2,411887145.8,23280.6
2019-02-25 09:28:51,-92,-70,242.2,90,-68,-2,415628251,25292.1
2019-02-25 09:28:52,-92,-70,243.4,90,-68,-2,419171620.2,24670.3
2019-02-25 09:28:53,-92,-70,242.6,90,-68,-2,422611627.4,23918.5
2019-02-25 09:28:54,-92,-70,242.8,90,-68,-2,426051634.6,23738.4
2019-02-25 09:28:56,-92,-70,241.6,90,-68,-2,430138328.4,25638
2019-02-25 09:28:58,-92,-70,240.4,90,-68,-2,434000921.4,23535.5
2019-02-25 09:28:59,-92,-70,239.2,90,-68,-2,437772885.4,22505.7
2019-02-25 09:29:01,-92,-70,238,90,-68,-2,442147794.4,25604.6
2019-02-25 09:29:02,-92,-70,235.8,90,-68,-2,446499933.8,25334.8
2019-02-25 09:29:03,-92,-70,232.8,90,-68,-2,450844882.8,25028.3
2019-02-25 09:29:05,-92,-70,231.4,90,-68,-2,455461419.2,24586.1
2019-02-25 09:29:06,-92,-70,230,90,-68,-2,460155252.4,24677.7
2019-02-25 09:29:08,-92,-70,231.4,90,-68,-2,464836352.6,24545.3
2019-02-25 09:29:09,-92,-70,232.8,90,-68,-2,469517602.6,24589.8
2019-02-25 09:29:10,-92,-70,235.6,90,-68,-2,473881576.2,25030.8
2019-02-25 09:29:11,-92,-70,238.4,90,-68,-2,478245549.8,25583.7
2019-02-25 09:29:12,-92,-70,239.2,90,-68,-2,482277267,23786.2
2019-02-25 09:29:14,-92,-70,239.6,90,-68,-2,486017623.2,22744.3
2019-02-25 09:29:15,-92,-70,241,90,-68,-2,489778052.6,22838.4
2019-02-25 09:29:16,-92,-70,242.6,90,-68,-2,494172735.2,25574
2019-02-25 09:29:18,-92,-70,242.6,90,-68,-2,498015255,23129.6
2019-02-25 09:29:19,-92,-70,242.6,90,-68,-2,502078280.4,24923.9
2019-02-25 09:29:21,-92,-70,241.2,90,-68,-2,506167221.2,24505.4
2019-02-25 09:29:23,-92,-70,239.2,90,-68,-2,510588418.4,24708.6
2019-02-25 09:29:25,-92,-70,237.2,90,-68,-2,514662978.4,22019.1
2019-02-25 09:29:26,-92,-70,235.2,90,-68,-2,519100503.8,23796.5
2019-02-25 09:29:28,-92,-70,235.2,90,-68,-2,524141723.2,26744.7
2019-02-25 09:29:29,-92,-70,235.6,90,-68,-2,529172906,26402.5
2019-02-25 09:29:31,-92,-70,236,90,-68,-2,534515822.6,27526
2019-02-25 09:29:32,-92,-70,237.8,90,-68,-2,539235571.2,25129.9
2019-02-25 09:29:33,-92,-70,239.6,90,-68,-2,543934497.6,25830.1
2019-02-25 09:29:34,-92,-70,240.2,90,-68,-2,548352249.4,23815.4
2019-02-25 09:29:35,-92,-70,240,90,-68,-2,553075143.8,26731.7
2019-02-25 09:29:36,-92,-70,240.4,90,-68,-2,557465482.2,26661.3
2019-02-25 09:29:38,-92,-70,240.8,90,-68,-2,561553674,24862.9
2019-02-25 09:29:39,-92,-70,241.2,90,-68,-2,565309010.2,23222.1
2019-02-25 09:29:40,-92,-70,241.2,90,-68,-2,569067042.8,24446
2019-02-25 09:29:41,-92,-70,241.2,90,-68,-2,572885594.6,25361.2
2019-02-25 09:29:42,-92,-70,241,90,-68,-2,576342379.4,23903.1
2019-02-25 09:29:43,-92,-70,241.8,90,-68,-2,579788528.4,23870.6
2019-02-25 09:29:44,-92,-70,242.6,90,-68,-2,583566184.8,26099.5
2019-02-25 09:29:46,-92,-70,244.6,90,-68,-2,587440761.8,27153.5
2019-02-25 09:29:47,-92,-70,246.6,90,-68,-2,590890805.6,24166.5
2019-02-25 09:29:48,-92,-70,248,90,-68,-2,594341448.6,24248.6
2019-02-25 09:29:49,-92,-70,249.4,90,-68,-2,598096185.6,26057.2
2019-02-25 09:29:50,-92,-70,250.6,90,-68,-2,601518965.8,23848.6
2019-02-25 09:29:51,-92,-70,254,90,-68,-2,605091845.6,24540.3
2019-02-25 09:29:53,-91.5,-70,257.4,90,-68,-2,608497548.6,23305.8
2019-02-25 09:29:54,-91,-70,261,90,-68,-2,611949839.4,23423
2019-02-25 09:29:55,-90.5,-70,262,90,-68,-2,616035484.6,26163.8
2019-02-25 09:29:57,-90,-70,263.2,90,-68,-2,619487925.2,21741.3
2019-02-25 09:29:58,-89.5,-70,264.4,90,-68,-2,623145292.2,22204.3
2019-02-25 09:30:00,-89,-70,265.6,90,-68,-2,627211912.8,23669.8
2019-02-25 09:30:01,-88.5,-70,267.4,90,-68,-2,631379948,24303.8
2019-02-25 09:30:02,-88,-70,268.8,90,-68,-2,635454957.4,24021.4
2019-02-25 09:30:03,-87.5,-70,270.4,90,-68,-2,640163471,27975.9
2019-02-25 09:30:05,-87,-70,270.2,90,-68,-2,644417191.8,24911.5
2019-02-25 09:30:06,-87,-70,270.8,90,-68,-2,648881980.8,26425.4
2019-02-25 09:30:07,-87,-70,271.4,90,-68,-2,653256590.2,26151.7
2019-02-25 09:30:08,-87,-70,271.2,90,-68,-2,656997253.6,23020.6
2019-02-25 09:30:09,-87,-70,270.8,90,-68,-2,660737917,23020.6
2019-02-25 09:30:10,-87,-70,269.4,90,-68,-2,664448470.6,23892.9
2019-02-25 09:30:12,-87,-70,268,90,-68,-2,667929081.2,23509.1
2019-02-25 09:30:13,-87,-70,266.6,90,-68,-2,671229332.6,22233
2019-02-25 09:30:14,-87,-70,265.6,90,-68,-2,674638039.2,22728.1
2019-02-25 09:30:15,-87,-70,262.4,90,-68,-2,678016636,23147.5
2019-02-25 09:30:16,-87,-70,259.2,90,-68,-2,681546231.2,24521.7
2019-02-25 09:30:17,-87,-70,255.4,90,-68,-2,684850826.8,22933.8
2019-02-25 09:30:18,-87,-70,251.6,90,-68,-2,688229273.8,23452.4
2019-02-25 09:30:20,-87,-70,252,90,-68,-2,691927386.4,25107.5
2019-02-25 09:30:21,-87,-70,252.4,90,-68,-2,695930491.8,27271.7
2019-02-25 09:30:22,-87,-70,253.8,90,-68,-2,699661860,25260
2019-02-25 09:30:23,-87,-70,253,90,-68,-2,703604745.8,26800.8
2019-02-25 09:30:25,-87,-70,252.2,90,-68,-2,707637062.2,27055.5
2019-02-25 09:30:26,-87,-70,252.6,90,-68,-2,711671475.8,27372.5
2019-02-25 09:30:27,-87,-70,255.2,90,-68,-2,715403742.8,25111.9
2019-02-25 09:30:28,-87,-70,257.8,90,-68,-2,718683314.2,21938.3
2019-02-25 09:30:29,-87,-70,261,90,-68,-2,722415281.6,24945.2
2019-02-25 09:30:30,-87,-70,264.2,90,-68,-2,726146949.4,25017.6
2019-02-25 09:30:31,-87,-70,264,90,-68,-2,729694363.2,24733.9
2019-02-25 09:30:32,-87,-70,264.6,90,-68,-2,733118042.2,23908.5
2019-02-25 09:30:34,-87,-70,265.2,90,-68,-2,736511611.4,23682.1
2019-02-25 09:30:35,-87,-70,264.6,90,-68,-2,739301636.4,19528.8
2019-02-25 09:30:36,-87,-70,264,90,-68,-2,742412832.6,22137.8
2019-02-25 09:30:37,-87,-70,264.8,90,-68,-2,745654804.2,23106.9
2019-02-25 09:30:38,-87,-70,265.6,90,-68,-2,748746826,22094.3
2019-02-25 09:30:39,-87,-70,266.4,90,-68,-2,752774648.4,27085.4
2019-02-25 09:30:41,-87,-70,265,90,-68,-2,756169116.4,22757
2019-02-25 09:30:42,-87,-70,263.6,90,-68,-2,759728813.8,23796.4
2019-02-25 09:30:43,-87,-70,262.2,90,-68,-2,762987563,21619.3
2019-02-25 09:30:44,-87,-70,259.8,90,-68,-2,766698708.2,23299.5
2019-02-25 09:30:46,-87,-70,255.6,90,-68,-2,770410003.2,23290
2019-02-25 09:30:47,-87,-70,254.8,90,-68,-2,774422546,25269.5
2019-02-25 09:30:48,-87,-70,254,90,-68,-2,778138185.2,22974.5
2019-02-25 09:30:49,-87,-70,250.6,90,-68,-2,782011863.4,24020.1
2019-02-25 09:30:50,-87,-70,247.2,90,-68,-2,786063953.4,25330.5
2019-02-25 09:30:52,-87,-70,244.4,90,-68,-2,789482239.6,22063
2019-02-25 09:30:53,-87,-70,243,90,-68,-2,793232183,24520.3
2019-02-25 09:30:54,-87,-70,243.8,90,-68,-2,797119343.2,24835.9
2019-02-25 09:30:55,-87,-70,242.4,90,-68,-2,801172182.2,25694.3
2019-02-25 09:30:57,-87,-70,241.2,90,-68,-2,805085407.6,25247.5
2019-02-25 09:30:58,-87,-70,241.8,90,-68,-2,808817824.4,23957.1
2019-02-25 09:30:59,-87,-70,242.4,90,-68,-2,812853436.4,26399
2019-02-25 09:31:00,-87,-70,244.4,90,-68,-2,816883955.2,26589.3
2019-02-25 09:31:01,-87,-70,245,90,-68,-2,820816954.2,26001
2019-02-25 09:31:02,-87,-70,245.6,90,-68,-2,824547723.2,24500.4
2019-02-25 09:31:04,-87,-70,245.6,90,-68,-2,828603857.8,27424.7
2019-02-25 09:31:05,-87,-70,245.6,90,-68,-2,832328335.2,24967.4
2019-02-25 09:31:06,-87,-70,243.4,90,-68,-2,835749018.2,23593.2
2019-02-25 09:31:07,-87,-70,243.4,90,-68,-2,839383016.4,24470.4
2019-02-25 09:31:08,-87,-70,243.4,90,-68,-2,842917996.8,24712.8
2019-02-25 09:31:10,-87,-70,244,90,-68,-2,846696552,26371.4
2019-02-25 09:31:11,-87,-70,242,90,-68,-2,850172511.2,24088.6
2019-02-25 09:31:12,-87,-70,238.6,90,-68,-2,853618660.2,23916.2
2019-02-25 09:31:13,-87,-70,239,90,-68,-2,857195434.8,24766.1
2019-02-25 09:31:14,-87,-70,239.4,90,-68,-2,860916167.2,25823.3
2019-02-25 09:31:15,-87,-70,239.8,90,-68,-2,864341194.4,23491.2
2019-02-25 09:31:16,-87,-70,240.2,90,-68,-2,868067769,25697.2
2019-02-25 09:31:18,-87,-70,240.2,90,-68,-2,871886171,25637.2
2019-02-25 09:31:19,-87,-70,240.2,90,-68,-2,875189560.6,22917.7
2019-02-25 09:31:20,-87,-70,240.2,90,-68,-2,878635410,23951.5
2019-02-25 09:31:21,-87,-70,240.6,90,-68,-2,882024635,23570.9
2019-02-25 09:31:22,-87,-70,243.6,90,-68,-2,885413860,23503.6
2019-02-25 09:31:24,-87,-70,246.6,90,-68,-2,888893114.8,23689.3
2019-02-25 09:31:25,-87,-70,247.2,90,-68,-2,892272153.4,22894
2019-02-25 09:31:26,-87,-70,246.4,90,-68,-2,895684897,23104.5
2019-02-25 09:31:27,-87,-70,245.6,90,-68,-2,899306012.4,24508.3
2019-02-25 09:31:28,-87,-70,244.8,90,-68,-2,903018356,25135.1
2019-02-25 09:31:29,-87,-70,244.6,90,-68,-2,906640669.8,25176.8
2019-02-25 09:31:30,-87,-70,244.4,90,-68,-2,910566478.4,27133.7
2019-02-25 09:31:31,-87,-70,244.4,90,-68,-2,914556701,27658.4
2019-02-25 09:31:33,-87,-70,243.4,90,-68,-2,918610738.4,28066.8
2019-02-25 09:31:34,-87,-70,242.4,90,-68,-2,922664626,27930.5
2019-02-25 09:31:35,-87,-70,241,90,-68,-2,926628034.4,27298.3
2019-02-25 09:31:36,-87,-70,239.6,90,-68,-2,930380075,25915
2019-02-25 09:31:38,-87,-70,239.6,90,-68,-2,933826973,23736.8
2019-02-25 09:31:39,-87,-70,239.6,90,-68,-2,937338285,24374.2
2019-02-25 09:31:40,-87,-70,239.6,90,-68,-2,940767207,23659.3
2019-02-25 09:31:41,-87,-70,239.4,90,-68,-2,944225939.2,23803.2
2019-02-25 09:31:42,-87,-70,240,90,-68,-2,947682724,24069.1
2019-02-25 09:31:43,-87,-70,240.4,90,-68,-2,950997798,22947.8
2019-02-25 09:31:44,-87,-70,241,90,-68,-2,954416533.6,23876.5
2019-02-25 09:31:45,-87,-70,241.6,90,-68,-2,957842010.2,24131.5
2019-02-25 09:31:46,-87,-70,242.2,90,-68,-2,961290855.6,24772
2019-02-25 09:31:48,-87,-70,242.8,90,-68,-2,965041997.4,26361.7
2019-02-25 09:31:49,-87,-70,243.4,90,-68,-2,969094986.2,28577.3
2019-02-25 09:31:50,-87,-70,243.8,90,-68,-2,972543532,24220.3
2019-02-25 09:31:51,-87,-70,244.2,90,-68,-2,976013199.6,24300.5
2019-02-25 09:31:53,-87,-70,244.6,90,-68,-2,979453356.6,23900.3
2019-02-25 09:31:54,-87,-70,245.4,90,-68,-2,983226219.4,26380
2019-02-25 09:31:55,-87,-70,245.6,90,-68,-2,986840444,25248.8
2019-02-25 09:31:56,-87,-70,245.6,90,-68,-2,990311160.2,23721.9
2019-02-25 09:31:57,-87,-70,245.6,90,-68,-2,994107092.2,26101.4
2019-02-25 09:31:58,-87,-70,246,90,-68,-2,997879805.2,25670.2
2019-02-25 09:32:00,-87,-70,246.4,90,-68,-2,1001320411.6,23827.1
2019-02-25 09:32:01,-87,-70,247.2,90,-68,-2,1004791277.6,23968
2019-02-25 09:32:02,-87,-70,248.2,90,-68,-2,1008537925.4,25970.8
2019-02-25 09:32:03,-87,-70,249.6,90,-68,-2,1011953065.8,23772.7
2019-02-25 09:32:04,-87,-70,249.8,90,-68,-2,1015699264.2,26484.8
2019-02-25 09:32:05,-87,-70,248.8,90,-68,-2,1019112756.8,23962.1
2019-02-25 09:32:06,-87,-70,248.4,90,-68,-2,1022556658.8,24220.7
2019-02-25 09:32:07,-87,-70,248,90,-68,-2,1025970151.4,24406.3
2019-02-25 09:32:09,-87,-70,247.6,90,-68,-2,1029383644,23329.9
2019-02-25 09:32:10,-87,-70,246.8,90,-68,-2,1032829044,23637.1
2019-02-25 09:32:11,-87,-70,246,90,-68,-2,1036274294.2,23621
2019-02-25 09:32:12,-87,-70,244.8,90,-68,-2,1040021541.2,25854.5
2019-02-25 09:32:14,-87,-70,244.6,90,-68,-2,1043794853.4,25617.7
2019-02-25 09:32:15,-87,-70,244,90,-68,-2,1047870162.4,27770.9
2019-02-25 09:32:16,-87,-70,244.6,90,-68,-2,1051643774.2,25341.4
2019-02-25 09:32:17,-87,-70,245.2,90,-68,-2,1055743500.6,26895.7
2019-02-25 09:32:18,-87,-70,245.8,90,-68,-2,1059818809.6,26697.9
2019-02-25 09:32:20,-87,-70,246.4,90,-68,-2,1063912693.8,26328.7
2019-02-25 09:32:21,-87,-70,247,90,-68,-2,1067686155.8,24947.1
2019-02-25 09:32:22,-87,-70,248.2,90,-68,-2,1071720419.6,27022.5
2019-02-25 09:32:23,-87,-70,249.4,90,-68,-2,1075784343.8,27201
2019-02-25 09:32:24,-87,-70,250.6,90,-68,-2,1079486051.6,24594.6
2019-02-25 09:32:26,-87,-70,250.8,90,-68,-2,1083217569.6,24617.1
2019-02-25 09:32:27,-87,-70,250.6,90,-68,-2,1086969460.4,24716.2
2019-02-25 09:32:28,-87,-70,250.4,90,-68,-2,1090389694,22510.4
2019-02-25 09:32:29,-87,-70,249.2,90,-68,-2,1093785809.8,23110
2019-02-25 09:32:30,-87,-70,248,90,-68,-2,1097176682.6,23060.2
2019-02-25 09:32:31,-87,-70,246.8,90,-68,-2,1100586879.6,23554.7
2019-02-25 09:32:33,-87,-70,246.4,90,-68,-2,1104287389,25465.6
2019-02-25 09:32:34,-87,-70,245.8,90,-68,-2,1107756008,23595.5
2019-02-25 09:32:35,-87,-70,245,90,-68,-2,1111164557.2,23182.3
2019-02-25 09:32:36,-87,-70,244.2,90,-68,-2,1114623738.8,23322.3
2019-02-25 09:32:37,-87,-70,243.4,90,-68,-2,1118364244.8,25233.1
2019-02-25 09:32:39,-87,-70,243,90,-68,-2,1122157031,25210.1
2019-02-25 09:32:40,-87,-70,242.6,90,-68,-2,1126197137,26935.7
2019-02-25 09:32:41,-87,-70,242,90,-68,-2,1130261660.4,27034.9
2019-02-25 09:32:42,-87,-70,241.4,90,-68,-2,1134325734.4,27034.5
2019-02-25 09:32:43,-87,-70,240.8,90,-68,-2,1138418719.8,27424.6
2019-02-25 09:32:44,-87,-70,241,90,-68,-2,1142179598.6,25343.5
2019-02-25 09:32:46,-87,-70,241.2,90,-68,-2,1145910217.8,25300.7
2019-02-25 09:32:47,-87,-70,241.6,90,-68,-2,1149369249.6,23368.9
2019-02-25 09:32:48,-87,-70,242,90,-68,-2,1153114848.8,25486.3
2019-02-25 09:32:49,-87,-70,242.4,90,-68,-2,1156640541.6,24584.6
2019-02-25 09:32:50,-87,-70,241.8,90,-68,-2,1160033062.2,24104.5
2019-02-25 09:32:52,-87,-70,241.2,90,-68,-2,1163486251.8,23963.9
2019-02-25 09:32:53,-87,-70,241.8,90,-68,-2,1166948129.8,24200.7
2019-02-25 09:32:54,-87,-70,242.6,90,-68,-2,1170500487,24817.5
2019-02-25 09:32:55,-87,-70,243.4,90,-69.1,-2,1173928510.2,23789.9
2019-02-25 09:32:56,-88.7,-70,238.4,90,-70.2,-2,1177386793,23913.4
2019-02-25 09:32:57,-90.4,-70,233.4,90,-71.3,-2,1181065431.6,25503.2
2019-02-25 09:32:59,-92.1,-70,226.4,90,-72.4,-2,1184925328.2,26590.6
2019-02-25 09:33:01,-93.8,-70,219.4,90,-73.5,-2,1188266467.4,22730.6
2019-02-25 09:33:02,-95.5,-70,212.4,90,-74.6,-2,1191365380,20989.3
2019-02-25 09:33:03,-98.8,-70,196.4,90,-77.2,-2,1194252924.8,19438.7
2019-02-25 09:33:04,-102.1,-70,180.2,90,-79.8,-2,1196892850.2,18241.4
2019-02-25 09:33:05,-105.4,-70,164,90,-82.4,-2,1198896125.6,13571.7
2019-02-25 09:33:06,-108.7,-70,147.6,90,-85,-2,1200567294.4,11259
2019-02-25 09:33:08,-112,-70,129.2,90,-86.5,-2,1202024698.6,9812.2
2019-02-25 09:33:09,-113.6,-70,115,90,-88,-2,1203210515.4,7971.7
2019-02-25 09:33:10,-115.2,-70,100.8,90,-89.5,-2,1203843869.8,3963.2
2019-02-25 09:33:11,-116.8,-70,88.6,90,-91,-2,1204326076,3090.4
2019-02-25 09:33:12,-118.4,-70,76,90,-92.5,-2,1204748062.6,2890.3
2019-02-25 09:33:14,-120,-70,64,90,-94,-2,1205049310.4,2028.2
2019-02-25 09:33:15,-120,-70,62,90,-94,-2,1205320448.4,1829.6
2019-02-25 09:33:16,-120,-70,60.2,90,-94,-2,1205531217,1441.9
2019-02-25 09:33:17,-120,-70,58,90,-94,-2,1205772095.4,1660.2
2019-02-25 09:33:18,-120,-70,55.8,90,-94,-2,1205982864,1386.8
2019-02-25 09:33:20,-120,-70,55.6,90,-94,-2,1206163522.8,1194.2
2019-02-25 09:33:21,-120,-70,55.4,90,-94,-2,1206344181.6,1173.6
2019-02-25 09:33:22,-120,-70,55.6,90,-94,-2,1206554950.2,1395.2
2019-02-25 09:33:23,-120,-70,55.6,90,-94,-2,1206765718.8,1395.8
2019-02-25 09:33:24,-120,-70,56,90,-94,-2,1206946377.6,1214.9
2019-02-25 09:33:25,-120,-70,55.4,90,-94,-2,1207127186.2,1234
2019-02-25 09:33:26,-120,-70,54.8,90,-94,-2,1207310841,1254.5
2019-02-25 09:33:27,-120,-70,54.2,90,-94,-2,1207521909.2,1448.4
2019-02-25 09:33:29,-120,-70,54,90,-94,-2,1207732977.4,1409.5
2019-02-25 09:33:30,-120,-70,54,90,-94,-2,1207944045.6,1415.5
2019-02-25 09:33:31,-120,-70,54.4,90,-94,-2,1208155113.8,1415.5
2019-02-25 09:33:32,-120,-70,54.8,90,-94,-2,1208366182,1426.9
2019-02-25 09:33:34,-120,-70,54.4,90,-94,-2,1208547140.4,1205.3
2019-02-25 09:33:35,-120,-70,54.2,90,-94,-2,1208728098.8,1214
2019-02-25 09:33:36,-120,-70,54,90,-94,-2,1208939167,1426.9
2019-02-25 09:33:37,-120,-70,54.2,90,-94,-2,1209119975.6,1213.6
2019-02-25 09:33:38,-120,-70,55,90,-94,-2,1209328047.8,1359.5
2019-02-25 09:33:40,-120,-70,55.8,90,-94,-2,1209538966.2,1357.8
2019-02-25 09:33:41,-120,-70,56.6,90,-94,-2,1209719774.8,1178.4
2019-02-25 09:33:42,-120,-70,57.4,90,-94,-2,1209930843,1425.5
2019-02-25 09:33:43,-120,-70,67.8,90,-93.2,-2,1210202280.6,1789.7
2019-02-25 09:33:44,-119,-70,78.2,90,-92.4,-2,1210805824.8,3878.6
2019-02-25 09:33:46,-118,-70,89,90,-91.6,-2,1211620886.6,5253.5
2019-02-25 09:33:47,-117,-70,99.8,90,-90.8,-2,1212586647.2,6317.8
2019-02-25 09:33:48,-116,-70,110.2,90,-90,-2,1213733516,7560.9
2019-02-25 09:33:49,-115,-70,120.6,90,-89.2,-2,1215091453,9085.7
2019-02-25 09:33:50,-114,-70,136.4,90,-87.6,-2,1217053533.4,13564.8
2019-02-25 09:33:51,-112.2,-70,152.4,90,-86,-2,1219317161.2,15601.4
2019-02-25 09:33:52,-110.4,-70,168.4,90,-84.4,-2,1221580789,15601.4
2019-02-25 09:33:54,-108.6,-70,184.2,90,-82.8,-2,1224393733.4,18747.4
2019-02-25 09:33:55,-106.8,-70,190,90,-82,-2,1227448005.6,20629.7
2019-02-25 09:33:56,-106,-70,195.8,90,-81.2,-2,1230140061.4,18325.7
2019-02-25 09:33:57,-105.2,-70,201.8,90,-80.4,-2,1233254403.4,21439.4
2019-02-25 09:33:59,-104.4,-70,207.6,90,-79.6,-2,1236489634,21690.6
2019-02-25 09:34:00,-103.6,-70,213.8,90,-78.8,-2,1240177710,24560.4
2019-02-25 09:34:01,-102.8,-70,223.6,90,-76.6,-2,1244262606.2,26643.8
2019-02-25 09:34:03,-100.6,-70,227.4,90,-75.2,-2,1248040562.2,23797.5
2019-02-25 09:34:04,-99.2,-70,231,90,-73.8,-2,1251486711.2,21568.7
2019-02-25 09:34:05,-97.8,-70,234.6,90,-72.4,-2,1255244893.6,23676.4
2019-02-25 09:34:06,-96.4,-70,237.8,90,-71,-2,1259027343.6,24591.2
2019-02-25 09:34:07,-95,-70,241,90,-69.6,-2,1262809943.4,24429.5
2019-02-25 09:34:08,-93.6,-70,244.2,90,-68.2,-2,1266894390.2,26632.2
2019-02-25 09:34:10,-92.2,-70,247.2,90,-66.8,-2,1270681783.6,23962
2019-02-25 09:34:11,-90.8,-70,250.8,90,-65.4,-2,1274795890.8,26991.2
2019-02-25 09:34:12,-89.4,-70,254.4,90,-64,-2,1278547482,24793.1
2019-02-25 09:34:14,-88,-70,254.4,90,-64,-2,1281995578.4,22904.9
2019-02-25 09:34:15,-88,-70,254.4,90,-64,-2,1285475132.8,23657.7
2019-02-25 09:34:16,-88,-70,254.4,90,-64,-2,1289558381.2,27869.9
2019-02-25 09:34:17,-88,-70,253.2,90,-64,-2,1293631443.2,27964.8
2019-02-25 09:34:18,-88,-70,252.4,90,-64,-2,1297402508.4,25802.5
2019-02-25 09:34:19,-88,-70,252.8,90,-64,-2,1301234092.8,26365.4
2019-02-25 09:34:20,-88,-70,253.2,90,-64,-2,1305336965,28277.5
2019-02-25 09:34:21,-88,-70,253.6,90,-64,-2,1309103086.8,26459.1
2019-02-25 09:34:23,-88,-70,253.4,90,-64,-2,1312542045.4,24014.1
2019-02-25 09:34:24,-88,-70,253.2,90,-64,-2,1316011862.8,24114.4
2019-02-25 09:34:25,-88,-70,253,90,-64,-2,1319543397.8,24980.9
2019-02-25 09:34:26,-88,-70,251.8,90,-64,-2,1323289446.4,26345
2019-02-25 09:34:27,-88,-70,250.6,90,-64,-2,1326743085.4,24301.9
2019-02-25 09:34:29,-88,-70,250.6,90,-64,-2,1330196574.6,23841.9
2019-02-25 09:34:30,-88,-70,250.6,90,-64,-2,1333982470,26242.5
2019-02-25 09:34:31,-88,-70,251,90,-64,-2,1337617367,25103.8
2019-02-25 09:34:32,-88,-70,251.4,90,-64,-2,1340829977.8,21872.2
2019-02-25 09:34:33,-89.7,-70,246.6,90,-65.6,-2,1344223696.8,23164.1
2019-02-25 09:34:34,-91.4,-70,242.4,90,-67.2,-2,1347760175.2,24262.8
2019-02-25 09:34:36,-93.1,-70,238.2,90,-68.8,-2,1351274483.2,23577.8
2019-02-25 09:34:37,-94.8,-70,234,90,-70.4,-2,1354664307.4,22719.9
2019-02-25 09:34:38,-96.5,-70,230.6,90,-72,-2,1357662254.8,19896.4
2019-02-25 09:34:40,-98.2,-70,227.2,90,-73.6,-2,1360741094.2,20632.6
2019-02-25 09:34:41,-99,-70,227.6,90,-74.4,-2,1364061710.8,21837.8
