Systime,RSRP(dBm),RSRQ(dB),SNR(dB),SINR,RSSI(dBm),Ec/Io(dB),OutOctets,Rate (KBit/s)
2019-01-17 10:08:13,-89,-80,230,90,-66,-2,158721372,0
2019-01-17 10:08:14,-89,-80,231,90,-66,-2,160684501,10159
2019-01-17 10:08:15,-89,-80,231.3333333333,90,-66,-2,162446898,14617.6666666667
2019-01-17 10:08:17,-89,-80,230.5,90,-66,-2,164082714,15879.75
2019-01-17 10:08:18,-89,-80,230,90,-66,-2,166148456,20327.6
2019-01-17 10:08:19,-89,-80,229.6666666667,90,-66,-2,168181741.333333,21360.5
2019-01-17 10:08:20,-89.7142857143,-80,224,90,-66,-2,170108740,21482.1428571429
2019-01-17 10:08:21,-90.25,-80,219.75,90,-66,-2,171931297.75,21095.875
2019-01-17 10:08:23,-90.1111111111,-80,220.6666666667,90,-66,-2,173952869.555556,21420.6666666667
2019-01-17 10:08:25,-90,-80,221.2,90,-66,-2,176294260.2,22534.8
2019-01-17 10:08:26,-90,-80,220.8,90,-66,-2,180467089,24531.5
2019-01-17 10:08:27,-90,-80,220.2,90,-66,-2,184790466.8,26238
2019-01-17 10:08:29,-90,-80,220.4,90,-66,-2,189083285.4,25413.3
2019-01-17 10:08:30,-90,-80,221,90,-66,-2,193497142.4,26484.4
2019-01-17 10:08:31,-90,-80,220.2,90,-66,-2,197368873.2,22672.5
2019-01-17 10:08:32,-90,-80,219.4,90,-66,-2,201360144.4,23731.8
2019-01-17 10:08:34,-89.5,-80,222.4,90,-66,-2,205762766.4,25861.7
2019-01-17 10:08:35,-89,-80,226,90,-66,-2,210176174,25995.6
2019-01-17 10:08:36,-89,-80,225.8,90,-66,-2,214045957.4,23593.7
2019-01-17 10:08:39,-89,-80,225.6,90,-66,-2,218126958.8,23751.8
2019-01-17 10:08:40,-89,-80,225.6,90,-66,-2,222533026.2,24782.4
2019-01-17 10:08:41,-89,-80,225.6,90,-66,-2,226728025.4,23217.2
2019-01-17 10:08:43,-89,-80,224.8,90,-66,-2,230621177.6,21688.4
2019-01-17 10:08:44,-89,-80,223.6,90,-66,-2,234703227.6,22842.6
2019-01-17 10:08:45,-89,-80,223.8,90,-66,-2,239109594.6,25131.1
2019-01-17 10:08:46,-89,-80,224.6,90,-66,-2,243309687,23591.2
2019-01-17 10:08:47,-89,-80,225.4,90,-66,-2,247097979.2,21628.2
2019-01-17 10:08:49,-89,-80,225.4,90,-66,-2,251094044,21917.3
2019-01-17 10:08:50,-89,-80,225.4,90,-66,-2,255821881.8,26677.1
2019-01-17 10:08:51,-89,-80,225.6,90,-66,-2,259614368.4,23262.8
2019-01-17 10:08:53,-89,-80,225.6,90,-66,-2,263286116.2,23832.6
2019-01-17 10:08:54,-89,-80,225.6,90,-66,-2,266957714.2,24008.1
2019-01-17 10:08:55,-89,-80,225.4,90,-66,-2,271021638.4,26633.9
2019-01-17 10:08:56,-89,-80,225.6,90,-66,-2,275023245.8,25695
2019-01-17 10:08:57,-89,-80,225.8,90,-66,-2,279002383.2,25468.3
2019-01-17 10:08:59,-89,-80,226,90,-66,-2,283097166.2,26216.6
2019-01-17 10:09:00,-89,-80,226.2,90,-66,-2,287164835.4,25820.8
2019-01-17 10:09:01,-89,-80,228.2,90,-66,-2,291044655.4,25885.2
2019-01-17 10:09:03,-89,-80,230.2,90,-66,-2,294720447.8,23434.3
2019-01-17 10:09:04,-89,-80,230.4,90,-66,-2,299107940,26979.6
2019-01-17 10:09:06,-89,-80,230.6,90,-66,-2,303296947.2,25502.4
2019-01-17 10:09:07,-89,-80,229.4,90,-66,-2,307666613.2,25911.7
2019-01-17 10:09:08,-89,-80,228.4,90,-66,-2,312066389,26070.9
2019-01-17 10:09:09,-89,-80,231,90,-66,-2,316248805,25219.8
2019-01-17 10:09:10,-89,-80,233.6,90,-66,-2,320430921.4,25222.6
2019-01-17 10:09:12,-89,-80,235.6,90,-66,-2,324733626.8,26266.4
2019-01-17 10:09:13,-89,-80,237.6,90,-66,-2,329039178.4,26458.1
2019-01-17 10:09:14,-89,-80,238.8,90,-66,-2,333012174,24131.5
2019-01-17 10:09:15,-89,-80,240,90,-66,-2,336874317.6,24779.6
2019-01-17 10:09:16,-89,-80,241,90,-66,-2,340568385.6,24977.6
2019-01-17 10:09:17,-89,-80,242,90,-66,-2,344250170,24900.6
2019-01-17 10:09:18,-89,-80,244.8,90,-66,-2,347842224.2,25135.3
2019-01-17 10:09:20,-89,-80,247.6,90,-66,-2,351313989,24545.6
2019-01-17 10:09:21,-89,-80,246.8,90,-66,-2,354996222.8,25960.3
2019-01-17 10:09:22,-89,-80,246,90,-66,-2,358678906,26091.8
2019-01-17 10:09:23,-89,-80,245.2,90,-66,-2,361818414.4,22127.8
2019-01-17 10:09:24,-89,-80,244.2,90,-66,-2,365072819.4,22861.7
2019-01-17 10:09:25,-89,-80,242.4,90,-66,-2,368659480.8,25067.5
2019-01-17 10:09:26,-89,-80,241.8,90,-66,-2,372191914.6,24667.2
2019-01-17 10:09:28,-89,-80,242.4,90,-66,-2,375754158.6,24924.3
2019-01-17 10:09:29,-89,-80,243,90,-66,-2,379316402.6,25100.7
2019-01-17 10:09:30,-89,-80,243.2,90,-66,-2,382757608.2,23566.6
2019-01-17 10:09:31,-89,-80,243.4,90,-66,-2,386319253,24417.4
2019-01-17 10:09:33,-89,-80,245.4,90,-66,-2,389760458.6,23574
2019-01-17 10:09:34,-89,-80,247.4,90,-66,-2,393321953.6,24091.3
2019-01-17 10:09:35,-89,-80,246.6,90,-66,-2,397215705,26502.8
2019-01-17 10:09:36,-89,-80,245.4,90,-66,-2,401200235.2,27225.4
2019-01-17 10:09:37,-89,-80,244.2,90,-66,-2,405186563,27406.5
2019-01-17 10:09:38,-89,-80,241.8,90,-66,-2,409212438,27696
2019-01-17 10:09:39,-89,-80,240.2,90,-66,-2,412664878.6,23695.6
2019-01-17 10:09:41,-89,-80,238.6,90,-66,-2,416124509.6,23597.9
2019-01-17 10:09:42,-89,-80,239.6,90,-66,-2,419818427.8,25736.9
2019-01-17 10:09:43,-89,-80,240.6,90,-66,-2,423502009.8,25618.4
2019-01-17 10:09:44,-89,-80,238.8,90,-66,-2,427082679.2,24767.3
2019-01-17 10:09:45,-89,-80,236.6,90,-66,-2,430573019.2,24427
2019-01-17 10:09:46,-89,-80,237.2,90,-66,-2,434244018,25720.6
2019-01-17 10:09:47,-89,-80,238.4,90,-66,-2,437819444.4,24986.4
2019-01-17 10:09:49,-89,-80,239.6,90,-66,-2,441362663.8,24731.5
2019-01-17 10:09:50,-89,-80,241.2,90,-66,-2,444836076.4,24289.8
2019-01-17 10:09:51,-89,-80,242.8,90,-66,-2,448762634,27302.2
2019-01-17 10:09:52,-89,-80,244.4,90,-66,-2,452380154.2,25180.6
2019-01-17 10:09:53,-89,-80,243,90,-66,-2,455944345.6,24981.3
2019-01-17 10:09:54,-89,-80,243,90,-66,-2,459402029.2,24263.5
2019-01-17 10:09:55,-89,-80,244,90,-66,-2,462872595.6,24470.7
2019-01-17 10:09:56,-89,-80,245.4,90,-66,-2,466524120.4,25832.3
2019-01-17 10:09:58,-89,-80,246.8,90,-66,-2,469994237.4,24462.9
2019-01-17 10:09:59,-89,-80,246.6,90,-66,-2,473468698.6,24381.9
2019-01-17 10:10:00,-89,-80,246.4,90,-66,-2,477154527.6,25892.1
2019-01-17 10:10:01,-89,-80,245.8,90,-66,-2,480839607.6,25886.3
2019-01-17 10:10:02,-89,-80,244.8,90,-66,-2,484473605.8,25679.3
2019-01-17 10:10:03,-89,-80,244.2,90,-66,-2,488399414.4,27748
2019-01-17 10:10:04,-89,-80,244,90,-66,-2,491842417.6,24349.8
2019-01-17 10:10:06,-89,-80,242.4,90,-66,-2,495522853.8,25928.1
2019-01-17 10:10:07,-89,-80,240.8,90,-66,-2,499202840.6,26003.7
2019-01-17 10:10:08,-89,-80,239.2,90,-66,-2,502779016,25169.8
2019-01-17 10:10:09,-89,-80,237.6,90,-66,-2,506339312.6,25052.2
2019-01-17 10:10:10,-89,-80,237.6,90,-66,-2,509779769.2,24348
2019-01-17 10:10:11,-89,-80,240.4,90,-66,-2,513331527.2,24514.2
2019-01-17 10:10:13,-89,-80,240.2,90,-66,-2,516871600.8,24356.1
2019-01-17 10:10:14,-89,-80,240.4,90,-66,-2,520311757.8,23693.7
2019-01-17 10:10:15,-89,-80,240.2,90,-66,-2,523796105.8,23768.4
2019-01-17 10:10:16,-89,-80,240,90,-66,-2,527823628.6,27720.7
2019-01-17 10:10:17,-89,-80,240.6,90,-66,-2,531700153,26429.2
2019-01-17 10:10:18,-89,-80,242.8,90,-66,-2,535547166.8,26051.5
2019-01-17 10:10:20,-89,-80,245,90,-66,-2,538985076.8,23150.7
2019-01-17 10:10:21,-89,-80,247.2,90,-66,-2,542650982.4,24791.1
2019-01-17 10:10:22,-89,-80,247.4,90,-66,-2,546739024.4,26959.2
2019-01-17 10:10:23,-89,-80,244.8,90,-66,-2,550202550.2,23150.8
2019-01-17 10:10:25,-89,-80,245.2,90,-66,-2,554190226.2,25440.5
2019-01-17 10:10:26,-89,-80,245.6,90,-66,-2,558303284.8,26323
2019-01-17 10:10:27,-89,-80,245.8,90,-66,-2,562376346.8,26209.1
2019-01-17 10:10:29,-89,-80,246,90,-66,-2,566237891.2,24044.5
2019-01-17 10:10:30,-89,-80,245.4,90,-66,-2,569707259.2,21547.9
2019-01-17 10:10:31,-89,-80,243.2,90,-66,-2,573820168,24625.2
2019-01-17 10:10:32,-89,-80,241.2,90,-66,-2,578254397.8,26920.1
2019-01-17 10:10:34,-89,-80,239.2,90,-66,-2,582446401,25066.5
2019-01-17 10:10:35,-89,-80,239.2,90,-66,-2,586245928.2,23125.3
2019-01-17 10:10:36,-89,-80,239,90,-66,-2,590678809.8,26215.6
2019-01-17 10:10:37,-89,-80,238.6,90,-66,-2,594569265.6,23839
2019-01-17 10:10:39,-89,-80,238.2,90,-66,-2,598032192.2,20813.5
2019-01-17 10:10:40,-89,-80,238,90,-66,-2,601517738.6,20982.7
2019-01-17 10:10:41,-89,-80,238,90,-66,-2,605509159.6,23817.6
2019-01-17 10:10:43,-89,-80,236.2,90,-66,-2,609922717,25890.3
2019-01-17 10:10:45,-89,-80,234.4,90,-66,-2,614235159.4,23868.2
2019-01-17 10:10:47,-89,-80,232.8,90,-66,-2,618618007.8,23033.8
2019-01-17 10:10:49,-89,-80,231.2,90,-66,-2,623574290.6,24054.6
2019-01-17 10:10:51,-89,-80,230.6,90,-66,-2,628928891.6,24784.4
2019-01-17 10:10:53,-89,-80,228.6,90,-66,-2,633945244.2,23649
2019-01-17 10:10:54,-89,-80,226.8,90,-66,-2,638991856.4,23393.7
2019-01-17 10:10:55,-89,-80,227.2,90,-66,-2,644038468.6,23393.7
2019-01-17 10:10:56,-89,-80,227.6,90,-66,-2,649369700.8,25270.1
2019-01-17 10:10:57,-89,-80,227.8,90,-66,-2,654255577.6,23383.6
2019-01-17 10:10:59,-89,-80,229.8,90,-66,-2,658960645.8,22970.4
2019-01-17 10:11:00,-89,-80,231.8,90,-66,-2,663152948.6,22106
2019-01-17 10:11:01,-89,-80,233.4,90,-66,-2,667466289.8,24251.8
2019-01-17 10:11:02,-89,-80,235.4,90,-66,-2,671387904,24382.3
2019-01-17 10:11:03,-89,-80,236.4,90,-66,-2,674850980.4,23267.4
2019-01-17 10:11:04,-89,-80,237,90,-66,-2,678531566.4,24859.2
2019-01-17 10:11:05,-89,-80,237.6,90,-66,-2,682212302.2,25375.5
2019-01-17 10:11:07,-89,-80,236,90,-66,-2,686285514,28016.9
2019-01-17 10:11:08,-89,-80,235.2,90,-66,-2,690087587.8,26325
2019-01-17 10:11:09,-89,-80,234.4,90,-66,-2,694010849.8,27139.7
2019-01-17 10:11:11,-89,-80,234,90,-66,-2,697994780.8,26897.9
2019-01-17 10:11:12,-89,-80,233.6,90,-66,-2,702069041.2,27634.8
2019-01-17 10:11:13,-89,-80,233.8,90,-66,-2,705932533,26168.5
2019-01-17 10:11:14,-89,-80,233.6,90,-66,-2,709312919.8,23012.3
2019-01-17 10:11:15,-89,-80,233.4,90,-66,-2,712964594.4,24626.3
2019-01-17 10:11:17,-89,-80,235.2,90,-66,-2,716836025.6,25409.5
2019-01-17 10:11:18,-89,-80,237,90,-66,-2,720707307,25189.3
2019-01-17 10:11:19,-89,-80,238.8,90,-66,-2,724548328.8,24584.6
2019-01-17 10:11:20,-89,-80,241.4,90,-66,-2,728057244,22201.4
2019-01-17 10:11:22,-89,-80,243.2,90,-66,-2,731957436.8,23678.9
2019-01-17 10:11:23,-89,-80,244.6,90,-66,-2,735857180.2,24406.1
2019-01-17 10:11:24,-89,-80,246,90,-66,-2,739848151.8,25164.5
2019-01-17 10:11:25,-89,-80,246.8,90,-66,-2,743865787.8,25089.3
2019-01-17 10:11:27,-89,-80,246.4,90,-66,-2,747883423.8,25089.3
2019-01-17 10:11:28,-89,-80,246,90,-66,-2,751754106,24345.2
2019-01-17 10:11:29,-89,-80,245.6,90,-66,-2,755204599.2,22223.2
2019-01-17 10:11:30,-89,-80,245.2,90,-66,-2,758875598,24048.3
2019-01-17 10:11:31,-89,-80,243.8,90,-66,-2,762587192.6,24779
2019-01-17 10:11:32,-89,-80,240.8,90,-66,-2,766630594.2,27196.8
2019-01-17 10:11:33,-89,-80,238.6,90,-66,-2,770282568.4,25598.9
2019-01-17 10:11:35,-89,-80,239.8,90,-66,-2,773934992,25495.3
2019-01-17 10:11:36,-89,-80,241,90,-66,-2,777496337.2,24766.4
2019-01-17 10:11:37,-89,-80,239,90,-66,-2,781060978,24669.3
2019-01-17 10:11:39,-89,-80,238.2,90,-66,-2,784927465.8,26338.7
2019-01-17 10:11:40,-89,-80,237.4,90,-66,-2,789040824,28127.6
2019-01-17 10:11:41,-89,-80,236.6,90,-66,-2,793145793.4,28047.6
2019-01-17 10:11:42,-89,-80,235.8,90,-66,-2,797030107.4,26254.1
2019-01-17 10:11:43,-89,-80,236,90,-66,-2,800813456.2,25627.5
2019-01-17 10:11:44,-89,-80,236.2,90,-66,-2,804808023,26741.5
2019-01-17 10:11:45,-89,-80,237.4,90,-66,-2,808289375,23311.1
2019-01-17 10:11:47,-89,-80,235.2,90,-66,-2,812162603.8,25254.2
2019-01-17 10:11:48,-89,-80,233.6,90,-66,-2,815945503.2,24420.5
2019-01-17 10:11:49,-89,-80,235.2,90,-66,-2,819909810.4,25485
2019-01-17 10:11:51,-89,-80,236.8,90,-66,-2,823995006.2,26350.2
2019-01-17 10:11:52,-89,-80,238.4,90,-66,-2,827738807.8,23620.4
2019-01-17 10:11:54,-89,-80,243.4,90,-66,-2,831721989.8,24269.2
2019-01-17 10:11:55,-89,-80,248.4,90,-66,-2,835675211.8,23673.4
2019-01-17 10:11:56,-89,-80,248.8,90,-66,-2,839748723.2,24134.7
2019-01-17 10:11:58,-89,-80,249.4,90,-66,-2,843603976,22701.5
2019-01-17 10:11:59,-89,-80,249,90,-66,-2,847979484.2,25425.2
2019-01-17 10:12:01,-89,-80,248.6,90,-66,-2,852395438.4,25235
2019-01-17 10:12:02,-89,-80,248,90,-66,-2,856786376,25056.8
2019-01-17 10:12:03,-89,-80,247.4,90,-66,-2,860996055.6,24295.2
2019-01-17 10:12:04,-89,-80,246.8,90,-66,-2,864782999.6,21760.6
2019-01-17 10:12:05,-89,-80,245.8,90,-66,-2,868871790.6,23857.9
2019-01-17 10:12:07,-89,-80,241.4,90,-66,-2,872749663.2,23251.6
2019-01-17 10:12:08,-89,-80,237,90,-66,-2,877170261.2,26559.3
2019-01-17 10:12:10,-89,-80,237.2,90,-66,-2,881486298.8,25520.3
2019-01-17 10:12:12,-89,-80,237.6,90,-66,-2,885883827.6,25173
2019-01-17 10:12:13,-89,-80,238,90,-66,-2,890605523.6,26621.8
2019-01-17 10:12:15,-89,-80,238.4,90,-66,-2,894925156.4,24329.9
2019-01-17 10:12:16,-89,-80,238.8,90,-66,-2,899329725.8,24849.8
2019-01-17 10:12:17,-89,-80,239.2,90,-66,-2,903950606.4,26444.7
2019-01-17 10:12:18,-89,-80,239.6,90,-66,-2,908903593.6,28897.4
2019-01-17 10:12:20,-89,-80,240.4,90,-66,-2,913645362.8,27740.5
2019-01-17 10:12:21,-89,-80,240.8,90,-66,-2,918054875.6,25570.1
2019-01-17 10:12:22,-89,-80,241.2,90,-66,-2,921921663,22682.4
2019-01-17 10:12:23,-89,-80,242.8,90,-66,-2,925802681.4,23567
2019-01-17 10:12:24,-89,-80,244,90,-66,-2,929910347.2,26148.4
2019-01-17 10:12:25,-89,-80,244.4,90,-66,-2,933475587.2,24205.2
2019-01-17 10:12:26,-89,-80,244.8,90,-66,-2,937009968.4,24887.8
2019-01-17 10:12:27,-89,-80,244.8,90,-66,-2,940484729.2,24800.6
2019-01-17 10:12:29,-89,-80,244.8,90,-66,-2,943935671.8,24424.8
2019-01-17 10:12:30,-89,-80,244.2,90,-66,-2,947054507.8,21972.1
2019-01-17 10:12:31,-89,-80,244.6,90,-66,-2,950505300.6,23442.5
2019-01-17 10:12:32,-89,-80,245.4,90,-66,-2,954288349.8,25424.5
2019-01-17 10:12:33,-89,-80,246.2,90,-66,-2,958286362,27188.7
2019-01-17 10:12:35,-89,-80,245,90,-66,-2,962354780.2,27607.4
2019-01-17 10:12:36,-89,-80,243.8,90,-66,-2,965790293.4,23274.7
2019-01-17 10:12:37,-89,-80,246.2,90,-66,-2,969255616.8,23409.1
2019-01-17 10:12:38,-89,-80,248.6,90,-66,-2,972962717.4,24903.2
2019-01-17 10:12:39,-89,-80,251,90,-66,-2,976638959.2,24634.3
2019-01-17 10:12:40,-89,-80,250.6,90,-66,-2,980182777.8,24066.5
2019-01-17 10:12:41,-89,-80,250.8,90,-66,-2,984058553.2,26280.8
2019-01-17 10:12:42,-89,-80,250,90,-66,-2,987741536,25645.5
2019-01-17 10:12:44,-89,-80,250.2,90,-66,-2,991495524,26545.2
2019-01-17 10:12:45,-89,-80,250.4,90,-66,-2,995045184.8,24175.9
2019-01-17 10:12:47,-89,-80,251.4,90,-66,-2,998524439.6,23259.6
2019-01-17 10:12:48,-89,-80,253.4,90,-66,-2,1002305092,25409.1
2019-01-17 10:12:49,-89,-80,250.6,90,-66,-2,1006387291.8,27632.6
2019-01-17 10:12:50,-89,-80,247.8,90,-66,-2,1010227864.2,26078.4
2019-01-17 10:12:51,-89,-80,246.6,90,-66,-2,1014098696.2,26396.3
2019-01-17 10:12:53,-89,-80,248.2,90,-66,-2,1018089817.6,26247.7
2019-01-17 10:12:54,-89,-80,249.8,90,-66,-2,1022081238.6,26252.4
2019-01-17 10:12:55,-89,-80,254.6,90,-66,-2,1025933495.4,24746.6
2019-01-17 10:12:56,-89,-80,258.4,90,-66,-2,1029714297.6,24323.1
2019-01-17 10:12:58,-89,-80,259.4,90,-66,-2,1033726091.4,25262.6
2019-01-17 10:12:59,-89,-80,260.4,90,-66,-2,1037707925.2,25133.8
2019-01-17 10:13:01,-89,-80,260.8,90,-66,-2,1041817688.2,25565.4
2019-01-17 10:13:02,-89,-80,263.2,90,-66,-2,1045812854.2,24338.5
2019-01-17 10:13:03,-89,-80,265.6,90,-66,-2,1049838279.8,24599.8
2019-01-17 10:13:04,-89,-80,266.4,90,-66,-2,1053924074.8,24941.9
2019-01-17 10:13:05,-89,-80,267.8,90,-66,-2,1057799550.6,24386.4
2019-01-17 10:13:06,-89,-80,269.2,90,-66,-2,1061674726.8,24577.7
2019-01-17 10:13:08,-89,-80,265.4,90,-66,-2,1065766813.4,26928.8
2019-01-17 10:13:09,-89,-80,261.6,90,-66,-2,1069527093,24470.6
2019-01-17 10:13:10,-89,-80,263.4,90,-66,-2,1073069863,24489.9
2019-01-17 10:13:11,-89,-80,265.2,90,-66,-2,1076614430.6,24811.9
2019-01-17 10:13:12,-89,-80,266.6,90,-66,-2,1080059231.4,24649
2019-01-17 10:13:13,-89,-80,268,90,-66,-2,1083541182.6,24862
2019-01-17 10:13:15,-89,-80,269,90,-66,-2,1087053393.4,24479.8
2019-01-17 10:13:16,-89,-80,268.2,90,-66,-2,1090508530.4,24052
2019-01-17 10:13:17,-89,-80,266.8,90,-66,-2,1093989732.6,24173
2019-01-17 10:13:18,-89,-80,265.4,90,-66,-2,1097653541,25460.2
2019-01-17 10:13:19,-89,-80,266,90,-66,-2,1101130848.4,23340
2019-01-17 10:13:21,-89,-80,267.2,90,-66,-2,1104944606.6,25295.4
2019-01-17 10:13:22,-89,-80,265.6,90,-66,-2,1108945015.6,25850.5
2019-01-17 10:13:23,-89,-80,261.4,90,-66,-2,1112973736.8,25822.2
2019-01-17 10:13:25,-89,-80,257.2,90,-66,-2,1117065523.8,26158.2
2019-01-17 10:13:26,-89,-80,253.4,90,-66,-2,1120963469.6,25252.7
2019-01-17 10:13:27,-89,-80,250,90,-66,-2,1124985150.2,26626.7
2019-01-17 10:13:28,-89,-80,248.4,90,-66,-2,1129064204.2,27130.1
2019-01-17 10:13:29,-89,-80,243.4,90,-67.3,-2,1133056673.8,26523.3
2019-01-17 10:13:30,-90.3,-80,238.4,90,-68.6,-2,1136815155.8,24896.3
2019-01-17 10:13:31,-91.6,-80,233.4,90,-69.9,-2,1140241681,23160.7
2019-01-17 10:13:32,-93.9,-80,221.8,90,-72.1,-2,1143331755.4,21205.3
2019-01-17 10:13:33,-96.2,-80,210.2,90,-74.3,-2,1146029803.2,19105.3
2019-01-17 10:13:35,-99.1,-80,196,90,-76.5,-2,1148463304.2,17477.4
2019-01-17 10:13:36,-102,-80,181.8,90,-78.7,-2,1150534439,14942
2019-01-17 10:13:37,-104.9,-80,167.2,90,-80.9,-2,1152273617,12491.9
2019-01-17 10:13:38,-107.8,-80,152.4,90,-83.7,-2,1153617472.8,9777.8
2019-01-17 10:13:39,-110.7,-80,137.6,90,-86.5,-2,1154599112.2,7071.1
2019-01-17 10:13:41,-113.6,-80,124,90,-88,-2,1155399343.8,5718.2
2019-01-17 10:13:42,-115.2,-80,110.4,90,-89.5,-2,1155979219.6,3967.3
2019-01-17 10:13:43,-116.8,-80,96.8,90,-91,-2,1156498726,3498
2019-01-17 10:13:45,-117.4,-80,89.2,90,-91.6,-2,1157078452,3786.9
2019-01-17 10:13:46,-118,-80,81.6,90,-92.2,-2,1157567698.8,3111.4
2019-01-17 10:13:48,-118,-80,78.2,90,-92.8,-2,1158049755.2,3028.5
2019-01-17 10:13:49,-118,-80,74.8,90,-93.4,-2,1158531811.6,3024.5
2019-01-17 10:13:50,-118,-80,70.4,90,-94,-2,1159044127.6,3238.7
2019-01-17 10:13:51,-118,-80,66.2,90,-94,-2,1159496224,2733.1
2019-01-17 10:13:53,-118,-80,62.4,90,-94,-2,1159978430.2,2936.1
2019-01-17 10:13:54,-118,-80,60.8,90,-94,-2,1160460786.2,2901.9
2019-01-17 10:13:55,-118,-80,58.8,90,-94,-2,1160913032.4,2773.3
2019-01-17 10:13:56,-118,-80,56.8,90,-94,-2,1161335168.8,2585.7
2019-01-17 10:13:58,-118,-80,54.8,90,-94,-2,1161697085.6,2296.8
2019-01-17 10:13:59,-118,-80,54.8,90,-94,-2,1162119222,2749.3
2019-01-17 10:14:00,-118,-80,55.6,90,-94,-2,1162541508.2,2777.4
2019-01-17 10:14:01,-118,-80,56.4,90,-94,-2,1162963794.4,2768.1
2019-01-17 10:14:02,-118,-80,58.2,90,-94,-2,1163385930.8,2766.5
2019-01-17 10:14:04,-118,-80,60,90,-94,-2,1163808067.2,2808.7
2019-01-17 10:14:05,-118,-80,61.4,90,-94,-2,1164230203.6,2861.2
2019-01-17 10:14:06,-118,-80,62.8,90,-94,-2,1164622080.4,2725.8
2019-01-17 10:14:07,-118,-80,64.6,90,-94,-2,1165044216.8,2966.3
2019-01-17 10:14:08,-118,-80,65.6,90,-94,-2,1165466353.2,2966.3
2019-01-17 10:14:09,-118,-80,67,90,-94,-2,1165948859,3395.3
2019-01-17 10:14:10,-118,-80,66.4,90,-94,-2,1166341035.4,2759.2
2019-01-17 10:14:12,-118,-80,66,90,-94,-2,1166733062,2700.7
2019-01-17 10:14:13,-118,-80,65.6,90,-94,-2,1167124938.8,2691
2019-01-17 10:14:14,-118,-80,65.2,90,-94,-2,1167486705.8,2460.9
2019-01-17 10:14:15,-118,-80,65,90,-94,-2,1168029281.4,3784.4
2019-01-17 10:14:16,-117.2,-80,75,90,-93.3,-2,1168783224.8,5010.1
2019-01-17 10:14:18,-116.4,-80,85,90,-92.6,-2,1169879461.2,7502.4
2019-01-17 10:14:19,-115.6,-80,95.2,90,-91.9,-2,1171146919,8693.1
2019-01-17 10:14:20,-114.8,-80,106.2,90,-91.2,-2,1172776293.6,11322.7
2019-01-17 10:14:21,-114,-80,116.8,90,-90.5,-2,1174677405.4,13259.3
2019-01-17 10:14:22,-113.2,-80,127.4,90,-89.8,-2,1176970394,15806.3
2019-01-17 10:14:23,-112.4,-80,142.2,90,-88.2,-2,1179600882,18282.4
2019-01-17 10:14:24,-110.7,-80,157,90,-86.6,-2,1182653955.8,21321
2019-01-17 10:14:26,-109,-80,170.2,90,-85,-2,1186068946.4,23859.6
2019-01-17 10:14:27,-107.3,-80,183.2,90,-83.4,-2,1189272868.8,22335.7
2019-01-17 10:14:28,-106.4,-80,186.8,90,-82.5,-2,1192925142.6,24372.8
2019-01-17 10:14:29,-105.5,-80,190.4,90,-81.6,-2,1196205013.6,21671
2019-01-17 10:14:31,-104.6,-80,193.8,90,-80.7,-2,1200101761,25228.8
2019-01-17 10:14:32,-103.7,-80,197.2,90,-78.4,-2,1204028917.8,24990.2
2019-01-17 10:14:33,-101.5,-80,203.8,90,-76.1,-2,1207927313,24840.4
2019-01-17 10:14:35,-99.3,-80,210.4,90,-73.8,-2,1211764589.8,23974.1
2019-01-17 10:14:36,-97.1,-80,212.2,90,-72.4,-2,1215845141.8,25750
2019-01-17 10:14:37,-95.8,-80,217,90,-71,-2,1219774995,24605
2019-01-17 10:14:38,-94.5,-80,223.4,90,-69.6,-2,1223312821.6,21866.2
2019-01-17 10:14:39,-93.2,-80,229.8,90,-68.2,-2,1227182754.8,24254.6
2019-01-17 10:14:40,-91.9,-80,235.4,90,-66.8,-2,1230634296.6,22747.4
2019-01-17 10:14:41,-90.6,-80,238.2,90,-65.4,-2,1234598903.4,26465
2019-01-17 10:14:43,-89.3,-80,241,90,-64,-2,1238137486.6,24231.4
2019-01-17 10:14:44,-88,-80,244.4,90,-64,-2,1241585590.6,23901
2019-01-17 10:14:45,-88,-80,244.6,90,-64,-2,1245062456.2,23558.1
2019-01-17 10:14:46,-88,-80,244.6,90,-64.6,-2,1248751438.6,25850.7
2019-01-17 10:14:47,-88.5,-80,245.2,90,-65.2,-2,1252191453.4,23733.8
2019-01-17 10:14:49,-89,-80,242.8,90,-65.8,-2,1255631318.4,23404.5
2019-01-17 10:14:50,-89.5,-80,239.2,90,-66.4,-2,1259644617.8,27545.8
2019-01-17 10:14:51,-90,-80,235.6,90,-67,-2,1263627807.4,27370.5
2019-01-17 10:14:52,-90.5,-80,232.6,90,-67.6,-2,1267701026.8,27985.3
2019-01-17 10:14:53,-91,-80,232.4,90,-68.2,-2,1271562878.4,26430.4
2019-01-17 10:14:54,-91.5,-80,232.2,90,-68.8,-2,1275002286.4,23484
2019-01-17 10:14:56,-92,-80,232.2,90,-69.4,-2,1278713132,25502.8
2019-01-17 10:14:57,-92.5,-80,232.2,90,-70,-2,1282454087.4,26256
2019-01-17 10:14:58,-93,-80,232.4,90,-70,-2,1285984274.2,24665.4
2019-01-17 10:14:59,-93,-80,231.6,90,-70,-2,1289424431.2,24371
2019-01-17 10:15:00,-93,-80,230.8,90,-70,-2,1292864588.2,24748.6
