Time,RSSI(dBm),SNR(dB),RSRP(dBm),RSRQ(dB),CELL RSSI(dBm),CELL RSRP(dBm),CELL RSRQ(dB),AVAILABLE BANDWIDTH(MHz),SENT BYTES,RATE(MBit/s)
10:42:51,-57,16.8,-87,-8,-61.7,-88.4,-7.3,20,569114216,47.822152
10:42:56,-57,15.4,-87,-8,-61.2,-88.5,-7.8,20,592701724,37.7400128
10:43:00,-57,16,-87,-8,-61,-88.9,-7.4,20,616033074,46.6627
10:43:05,-57,16.8,-87,-8,-62.3,-88.5,-7.3,20,639042354,36.814848
10:43:09,-63,15.6,-87,-8,-61.5,-87.7,-6.8,20,647909016,17.733324
11:21:28,-61,18.8,-83,-7,-58.6,-84.8,-6.6,20,24469878,39.151728
11:21:32,-61,19.8,-83,-7,-58.6,-84.8,-6.6,20,50660910,52.382064
11:21:37,-61,17.6,-83,-7,-56.5,-84.9,-6.7,20,78342452,44.2904672
11:21:41,-61,20,-83,-7,-57.8,-83.8,-6.6,20,104918470,53.152036
11:21:46,-61,18.4,-83,-7,-59.3,-86.4,-6.7,20,131729674,42.8979264
11:21:50,-61,8.8,-89,-7,-61,-89,-7.2,20,158518408,53.577468
11:21:55,-61,14,-89,-7,-53.9,-82.6,-6.8,20,186345256,44.5229568
11:21:59,-61,20.4,-83,-7,-58.4,-85.6,-7.5,20,213908456,55.1264
11:22:04,-61,4.8,-91,-7,-58,-88.2,-10,20,240059042,41.8409376
11:22:09,-61,4.8,-91,-7,-53.8,-90.6,-13.2,20,263284034,37.1599872
11:22:13,-61,7.2,-91,-15,-65.9,-92,-14.6,20,286047642,45.527216
11:22:18,-61,8.6,-91,-9,-59.7,-96.3,-20,20,309683086,37.8167104
11:22:22,-54,18.4,-76,-9,-68.7,-92.3,-18.9,20,334626284,49.886396
11:22:27,-54,14.2,-84,-9,-69.1,-88.3,-14.1,20,358119418,37.5890144
11:22:32,-54,14.8,-84,-9,-67.6,-88.4,-14,20,382327098,38.732288
11:22:36,-54,14.8,-79,-9,-59.9,-95.6,-20,20,407262806,49.871416
11:22:41,-55,14.8,-79,-9,-65,-98.4,-20,20,433428372,41.8649056
11:22:46,-55,11.4,-85,-9,-56.1,-90,-12.5,20,457929660,39.2020608
11:22:50,-55,5.8,-85,-9,-65.5,-96.1,-20,20,480873028,45.886736
11:22:55,-49,6.6,-85,-9,-65.2,-93.3,-20,20,505657438,39.655056
11:22:59,-49,5.4,-85,-9,-53,-80,-8.4,20,531151900,50.988924
11:23:03,-49,18,-78,-9,-53.4,-80.2,-8.4,20,556727254,51.150708
11:23:08,-49,14.6,-78,-9,-49.7,-79.7,-8.1,20,582814924,41.740272
11:23:13,-49,16,-78,-9,-49.2,-74.6,-6.6,20,609629124,42.90272
11:23:17,-49,22,-73,-9,-43.4,-69.3,-8.8,20,632734276,46.210304
11:23:22,-49,19,-79,-9,-53.7,-78.1,-6.9,20,657638526,39.8468
11:23:26,-49,20.2,-73,-9,-60.1,-86.4,-7.7,20,678481698,41.686344
11:23:31,-57,17.2,-82,-9,-49.4,-83.6,-8,20,703504290,40.0361472
11:23:36,-66,10.2,-92,-9,-62.7,-94.4,-8.8,20,725271728,34.8279008
11:23:40,-66,1.2,-100,-9,-68.5,-100.9,-13.1,20,738860086,27.176716
11:23:45,-72,1.6,-100,-14,-68.7,-101.5,-13.1,20,751244052,19.8143456
11:23:49,-72,0.8,-100,-14,-68.7,-100.7,-12.5,20,761541304,20.594504
11:23:54,-72,2.8,-100,-14,-65.9,-101.7,-15.3,20,772180100,17.0220736
11:23:58,-72,-4.4,-108,-14,-71.6,-111.7,-18.6,20,778203558,12.046916
11:24:03,-72,2.6,-108,-14,-72.4,-103.3,-12.3,20,784240498,9.659104
11:24:08,-72,6.6,-101,-14,-68.2,-100.8,-13.1,20,791788920,12.0774752
11:24:12,-72,-2.2,-107,-14,-72.3,-105.9,-15.2,20,796014778,8.451716
11:24:17,-72,-3,-107,-14,-72.7,-109.6,-16.3,20,800240636,6.7613728
11:24:21,-72,-7.8,-115,-14,-73.2,-112.7,-18.4,20,804169890,7.858508
11:24:26,-72,-2.2,-108,-14,-74.3,-110.7,-16.7,20,808397246,6.7637696
11:24:30,-72,0.2,-102,-14,-78.9,-120.9,-20,20,823461134,30.127776
11:24:35,-63,16,-87,-7,-66.8,-91.5,-6.7,20,851022836,44.0987232
11:24:40,-63,15,-95,-7,-54.7,-83.2,-6.5,20,880864494,47.7466528
11:24:44,-51,24.4,-77,-7,-46.5,-73.7,-6.4,20,908668872,55.608756
11:24:49,-51,21,-77,-7,-45.2,-79.8,-8.7,20,937088928,45.4720896
11:24:53,-57,21,-83,-7,-58.4,-85,-6.6,20,964878326,55.578796
11:24:58,-57,11.2,-90,-7,-63.7,-91.2,-8.2,20,992598816,44.352784
11:25:03,-57,16.8,-90,-7,-74.6,-105.6,-9.9,20,1011177012,29.7251136
11:25:07,-75,-8.4,-116,-19,-74.1,-107.2,-13.5,20,1015699474,9.044924
11:25:12,-75,-11.6,-118,-19,-74,-114.2,-20,20,1019011552,5.2993248
11:25:17,-75,-8,-118,-19,-76,-119.1,-20,20,1022031520,4.8319488
11:25:21,-75,-10.2,-118,-19,-75.9,-115.1,-19.6,20,1025049990,6.03694
11:25:26,-75,-6.6,-118,-19,-75.6,-114.9,-18.7,20,1029879542,7.7272832
11:25:30,-75,-7,-118,-19,-75.7,-115.2,-19.5,20,1034709094,9.659104
11:25:35,-75,-8.4,-118,-19,-76.1,-114.1,-18.8,20,1039276496,7.3078432
11:35:46,-94,6,-116,-7,-91.7,-116.5,-7.8,10,1860564,3.721032
11:35:51,-94,8.6,-116,-7,-88.2,-118.8,-11.5,20,6090916,6.7685632
11:38:24,-75,0,-106,-13,-73.3,-107.2,-13.7,20,33660252,1.4415339085
11:38:29,-75,-7.4,-111,-13,-73.6,-106.7,-13.8,20,37886110,6.7613728
11:38:33,-75,-4,-111,-18,-74.2,-111.8,-17.6,20,42102980,8.43374
11:38:38,-75,-8.4,-111,-18,-85.5,-113.5,-20,20,46327340,6.758976
11:38:42,-75,-3.8,-111,-18,-69.7,-108.2,-17.4,20,50294044,7.933408
11:38:47,-75,-7.2,-111,-18,-73.8,-110.7,-16.8,20,55132584,7.741664
11:38:51,-75,-3.2,-111,-18,-73.8,-112.4,-17.3,20,59656544,9.04792
11:39:00,-75,-7.2,-111,-18,-74.5,-111.2,-16.7,20,65696480,5.368832
11:39:35,-75,-9,-114,-20,-74.5,-111.7,-16.7,20,70678828,1.1388224
11:39:40,-75,-6.2,-114,-20,-71.8,-103.6,-12.8,20,81007586,16.5260128
11:39:44,-75,3,-102,-12,-71.3,-102.4,-10.7,20,91853106,21.69104
11:39:48,-75,3.8,-102,-12,-71.2,-99.6,-9.4,20,106514032,29.321852
11:39:53,-68,4.2,-102,-12,-70.9,-100.7,-9.9,20,119019336,20.0084864
11:39:58,-68,5.6,-102,-12,-71.4,-100.5,-9.5,20,129992186,17.55656
11:40:02,-68,4.6,-102,-12,-71,-102.9,-10.3,20,139365172,18.745972
11:40:06,-74,-0.2,-107,-12,-72.7,-104.2,-11.8,20,147524778,16.319212
11:40:11,-74,-1.2,-107,-12,-73,-105.6,-13.6,20,152958024,8.6931936
11:40:15,-74,-5.6,-112,-17,-74.3,-107,-13.4,20,155676894,5.43774
11:40:24,-125,-125,-125,-125,-74.7,-114.6,-20,20,156280588,0.5366168889
11:42:44,-87,3.6,-112,-9,-81.8,-110.3,-7.9,10,173825260,1.0025526857
11:42:49,-79,14.4,-103,-9,-79.3,-103.7,-6.6,10,180343058,10.4284768
11:42:53,-79,8.6,-103,-9,-78.3,-100.3,-6.2,10,192544268,24.40242
11:42:58,-73,20.8,-96,-9,-71.5,-94.8,-6.2,10,204358994,18.9035616
11:43:02,-73,15.6,-96,-9,-68.1,-91.8,-6,10,216733972,24.749956
11:43:07,-73,19.8,-96,-9,-65.6,-92,-5.5,10,229414542,20.288912
11:43:12,-73,24.6,-96,-9,-69.6,-92.4,-5.7,10,241197810,18.8532288
11:43:16,-73,23,-96,-9,-71.1,-98.1,-7.9,10,253396024,24.396428
11:43:21,-73,15.8,-96,-9,-70.7,-95.2,-9.2,10,262455928,14.4958464
11:43:25,-66,12.8,-96,-9,-76.4,-100.3,-7.6,10,273025816,21.139776
11:43:30,-74,15.6,-102,-9,-80,-105.1,-8.2,10,277555768,7.2479232
11:43:34,-74,12.8,-102,-9,-83.3,-108.3,-9,10,281787618,8.4637
11:43:38,-82,5.4,-109,-9,-83.5,-112,-10.3,10,286013476,8.451716
11:43:43,-82,3.4,-109,-9,-84.8,-114.6,-10.3,10,290243828,6.7685632
11:43:48,-82,0,-115,-9,-85,-121,-12.3,10,294475678,6.77096
11:43:52,-94,3.2,-121,-9,-89.2,-119.4,-12.8,10,298692548,8.43374
11:43:56,-85,0.2,-115,-9,-94.6,-125.7,-13.3,10,302612814,7.840532
11:44:01,-94,3,-122,-9,-91,-121.2,-11.7,10,306874624,6.818896
11:44:36,-74,3,-110,-17,-71.4,-106.4,-13.4,20,339033736,7.3506541714
11:44:40,-62,15.2,-90,-11,-60.3,-89.8,-10,20,364134224,50.200976
11:44:45,-62,7.2,-90,-11,-78.7,-100.6,-17.3,20,385582588,34.3173824
11:44:49,-69,2.6,-101,-11,-71,-99.8,-10,20,405618338,40.0715
11:44:54,-69,5.4,-101,-11,-57,-90,-10.1,20,432032572,42.2627744
11:44:58,-63,5.2,-96,-11,-68.9,-100.5,-11.3,20,450152380,36.239616
11:45:03,-72,-1.2,-106,-11,-84.9,-113.7,-19.8,20,457080630,11.0852
11:45:07,-72,2.8,-106,-11,-72.3,-103.8,-12.9,20,464930150,15.69904
11:45:12,-72,-0.6,-106,-11,-74.5,-111.9,-16.4,20,469764196,7.7344736
11:45:47,-125,-125,-125,-125,-74.8,-114.2,-20,20,474899340,1.1737472
11:45:52,-74,-6.6,-112,-20,-72.1,-110.8,-18.5,20,483072476,13.0770176
11:45:56,-74,-0.4,-107,-14,-70.6,-106.8,-16.4,20,490674826,15.2047
11:46:01,-74,-4.4,-107,-14,-81.4,-109.1,-20,20,497919154,11.5909248
11:46:05,-74,0,-107,-14,-85.7,-122.1,-20,20,502443114,9.04792
11:46:49,-75,-14.4,-116,-19,-60.7,-94.9,-14.2,20,506367874,0.7135927273
11:47:10,-76,-13.4,-117,-16,-86.4,-113.3,-9.4,10,514130558,15.525368
11:47:15,-85,9.4,-111,-10,-84.4,-111.2,-9.1,10,520468596,10.1408608
11:47:19,-85,8.4,-111,-10,-79,-103.3,-7.8,10,530728398,20.519604
11:47:24,-70,20.6,-93,-10,-76.7,-99.3,-8.3,10,540666130,15.9003712
11:47:28,-70,16,-93,-10,-60.6,-91.7,-12.4,10,548373340,15.41442
11:47:33,-69,13.2,-96,-10,-76.8,-105.6,-16.1,10,557272958,14.2393888
11:47:37,-69,20.6,-96,-10,-69.4,-93.5,-7,10,567565716,20.585516
11:47:42,-69,24.6,-96,-10,-75.9,-99.2,-7.4,10,577235306,15.471344
11:47:47,-75,13.6,-103,-10,-82.7,-107.1,-8,10,582971148,9.1773472
11:47:51,-84,15.2,-103,-10,-85.7,-110.7,-7.8,10,586594810,7.247324
11:47:56,-84,5.2,-114,-10,-84.2,-115.2,-13.7,10,591120268,7.2407328
11:48:00,-84,8,-114,-10,-86,-118.3,-12.6,10,595036040,7.831544
11:48:05,-90,5,-114,-10,-90.4,-117,-11.2,10,599263396,6.7637696
11:48:09,-90,6.8,-114,-10,-59,-88.4,-8,20,617690294,36.853796
11:48:14,-63,13.8,-89,-10,-64.9,-90.6,-7.5,20,639439756,34.7991392
11:48:18,-63,12.8,-89,-10,-68.1,-92.5,-8,20,659340686,39.80186
11:48:23,-63,11.2,-89,-10,-69.1,-101.3,-10.3,20,670208676,17.388784
11:48:27,-71,3.8,-102,-10,-83.7,-112.1,-18.4,20,675950510,11.483668
11:48:32,-71,-0.2,-109,-16,-84.6,-113.1,-20,20,687426688,18.3618848
11:48:36,-71,2.8,-103,-16,-80.4,-108,-19.6,20,699242912,23.632448
11:48:41,-71,-0.8,-103,-16,-80.9,-118.7,-20,20,704677656,8.6955904
11:48:46,-71,3,-108,-11,-72.4,-105.5,-12.6,20,715252038,16.9190112
11:48:51,-71,5.2,-100,-11,-72.9,-107.6,-15.1,20,724009346,14.0116928
11:48:55,-71,4.6,-105,-11,-73.6,-109,-14.8,20,731917288,15.815884
11:49:04,-71,-0.2,-104,-16,-66.1,-100.2,-14.6,20,754514618,20.0865155556
11:49:09,-58,1.6,-90,-10,-56.4,-88.9,-9.9,20,775711318,33.91472
11:49:14,-58,17.6,-81,-10,-68.9,-92.5,-14.7,20,798250226,36.0622528
11:49:18,-58,-6.8,-96,-10,-75.9,-98.2,-14.5,20,818534644,40.568836
11:49:23,-65,7.8,-96,-10,-69.7,-88.8,-9.4,20,840832374,35.676368
11:49:27,-65,5.2,-96,-10,-75.8,-94.6,-10.6,20,858111804,34.55886
11:49:32,-65,2,-101,-10,-66.7,-92,-7.7,20,879557172,34.3125888
11:49:36,-65,11.8,-96,-10,-67.3,-93.8,-8.3,20,902349242,45.58414
11:49:41,-65,6,-96,-10,-70.2,-100.1,-10.3,20,922277136,31.8846304
11:49:46,-65,4.4,-101,-10,-60.9,-90.4,-11.7,20,945311882,36.8555936
11:49:50,-65,14.6,-87,-10,-61.5,-89,-6.4,20,966996930,43.370096
11:49:55,-65,13.8,-87,-10,-63.2,-89.9,-6.1,20,986457448,31.1368288
11:49:59,-65,6.8,-98,-10,-73.5,-102.9,-10.4,20,1002163978,31.41306
11:50:04,-73,-4,-110,-15,-72.9,-111.6,-17.6,20,1011217890,14.4862592
11:50:08,-73,-1.8,-110,-15,-72.8,-104.6,-12.8,20,1020882986,19.330192
11:50:13,-73,-5.2,-110,-15,-73.4,-112.5,-17.5,20,1026010640,8.2042464
11:50:17,-73,-10,-110,-20,-67.7,-102.4,-14.3,20,1034249640,16.478
11:50:22,-67,4.6,-103,-15,-66,-96.2,-11.6,20,1046922720,20.276928
11:50:26,-67,2.2,-103,-15,-63.8,-98.5,-12.3,20,1064023888,34.202336
11:50:31,-67,6.2,-103,-15,-67.5,-100.2,-12.7,20,1080170830,25.8351072
11:50:35,-67,6.2,-98,-15,-63,-91.6,-9.9,20,1096478058,32.614456
11:50:40,-67,6,-98,-10,-60.7,-92.9,-10.3,20,1110234192,22.0098144
11:50:45,-67,1.2,-98,-10,-59.5,-93.4,-12.6,20,1121705876,18.3546944
11:50:49,-59,-4.6,-98,-15,-63.4,-94.4,-20,20,1131376964,19.342176
11:50:54,-53,-3.8,-88,-15,-72.9,-93.3,-16.2,20,1138618296,11.5861312
11:50:58,-61,5.8,-90,-15,-63.8,-91.5,-10.5,20,1156434010,35.631428
11:51:02,-61,1.8,-90,-15,-58.7,-92.6,-11,20,1173099260,33.3305
11:51:07,-61,5.2,-90,-15,-64.1,-91.8,-9.2,20,1194809774,34.7368224
11:51:12,-61,6.8,-97,-15,-60.2,-90.7,-9.9,20,1215419258,32.9751744
11:51:16,-61,3.2,-97,-15,-68.2,-95.9,-10.2,20,1235663230,40.487944
11:51:21,-68,2.2,-97,-15,-69.7,-100.7,-11.9,20,1249077820,21.463344
11:51:25,-68,-2,-108,-15,-71,-108,-15.9,20,1252999584,7.843528
11:51:34,-74,-6,-114,-15,-72.8,-113.2,-19.3,20,1259337622,5.6338115556
11:51:39,-74,-4.4,-114,-20,-73.7,-111.7,-17.4,20,1263266876,6.2868064
11:51:43,-74,-7.4,-114,-20,-74.7,-114.1,-19.5,20,1267491236,8.44872
11:51:48,-74,-8.4,-114,-20,-73.5,-114.9,-20,20,1271110404,5.7906688
11:51:52,-74,-8.4,-114,-20,-73.7,-111.7,-17.9,20,1274130372,6.039936
11:52:01,-125,-125,-125,-125,-73.5,-111.9,-18.4,20,1278655830,4.0226293333
12:01:08,-53,20.4,-83,-7,-50.3,-80.5,-8.9,20,1381204,2.762312
12:01:12,-53,20.6,-83,-7,-47.5,-78.6,-8.1,20,12858880,22.955352
12:01:17,-47,12.6,-78,-7,-43,-77.1,-9.3,20,25490016,20.2098176
12:01:21,-47,18,-78,-7,-46.9,-85.3,-10.9,20,39980170,28.980308
12:01:26,-56,9.6,-84,-12,-48,-80.8,-10.5,20,55394590,24.663072
12:01:31,-49,18.8,-75,-12,-51.5,-78.1,-7.3,20,66652060,18.011952
12:01:35,-58,8.2,-86,-12,-61.9,-92.3,-12.3,20,80252402,27.200684
12:01:40,-58,15,-85,-12,-59.1,-87,-9.6,20,93115728,20.5813216
12:01:44,-58,2,-85,-12,-59.8,-87.4,-8.7,20,107279318,28.32718
12:01:49,-58,17.6,-85,-12,-54,-86.2,-9,20,120583056,21.2859808
12:01:53,-58,17.4,-85,-12,-56.1,-82.8,-8.9,20,133930236,26.69436
12:01:58,-58,22.8,-85,-12,-52.6,-81.9,-8.5,20,147218994,21.2620128
12:02:02,-58,22.4,-85,-12,-51.9,-81,-8.7,20,160507752,26.577516
12:08:10,-42,28.2,-74,-8,-47,-74.3,-7.7,20,14022826,22.4364448
12:08:14,-48,24.4,-74,-8,-41,-73.7,-8.2,20,30713542,33.381432
12:08:19,-48,22.2,-74,-8,-45.4,-71.5,-7.3,20,47690376,27.1629344
12:08:23,-48,8.8,-80,-8,-49.1,-75.9,-10,20,65646902,35.913052
12:08:28,-48,16.8,-80,-8,-47.9,-75.5,-9.5,20,84078294,29.4902272
12:08:33,-48,15.8,-80,-13,-57,-84,-9.2,20,104783650,33.1285696
12:08:37,-59,1.6,-91,-13,-56.2,-90.1,-9.7,20,125036610,40.50592
12:08:42,-59,5.4,-91,-13,-51.8,-89.4,-15.1,20,141544570,26.412736
12:08:46,-51,10,-76,-7,-49,-74.9,-6.3,20,153631932,24.174724
12:08:51,-51,20.2,-76,-7,-49.3,-78.6,-6.1,20,168829142,24.315536
12:08:56,-51,19.6,-76,-7,-47.8,-74.9,-6.3,20,182113406,21.2548224
12:09:00,-51,19.6,-81,-7,-52.9,-78,-6.8,20,198426626,32.62644
12:09:05,-51,22.8,-75,-7,-55.7,-80.6,-6.4,20,213827564,24.6415008
12:09:10,-58,16.4,-86,-7,-55,-82.7,-6.4,20,228933396,24.1693312
12:09:14,-58,15.8,-86,-7,-60.7,-85.6,-6.2,20,245044386,32.22198
12:09:19,-58,15.2,-91,-7,-62,-87.2,-6.3,20,260860270,25.3054144
12:09:23,-58,20.4,-83,-7,-57,-83.7,-6.2,20,278374886,35.029232
12:09:28,-49,18,-83,-7,-58,-84.3,-7.8,20,294121862,25.1951616
12:09:32,-57,20.6,-83,-7,-54.9,-81.1,-7.5,20,308962548,29.681372
12:09:37,-57,21.8,-83,-7,-47.2,-80.3,-6.4,20,321951706,20.7826528
12:09:41,-57,18.4,-83,-7,-54.2,-80.4,-6.4,20,335996954,28.090496
12:09:46,-57,20.8,-83,-7,-54.6,-80.5,-9.1,20,351776886,25.2478912
12:09:50,-57,19,-83,-7,-53.7,-80.8,-6.3,20,365691808,27.829844
12:09:55,-57,8.2,-83,-7,-73.8,-93.4,-14.8,20,385589742,31.8366944
12:09:59,-57,1,-94,-7,-71.2,-101.3,-14.8,20,407978850,44.778216
12:10:04,-69,4,-100,-12,-83.8,-103.2,-12.6,20,424582682,26.5661312
12:10:08,-69,-4.8,-109,-12,-70.7,-102.2,-11.7,20,430535734,11.906104
12:10:13,-69,7,-98,-12,-70.9,-103.6,-11.9,20,435447676,7.8591072
12:10:17,-69,-1.6,-107,-12,-73.6,-108.5,-15.7,20,439369440,7.843528
12:10:22,-75,-9.2,-117,-20,-86,-119,-20,20,447212968,12.5496448
12:10:26,-75,1.8,-103,-13,-85.5,-111,-18.7,20,457477264,20.528592
12:10:36,-75,-1,-106,-14,-71.4,-102.9,-13.5,20,471553970,11.2613648
12:10:41,-75,-0.8,-106,-14,-72.6,-109.2,-15.3,20,476786484,8.3720224
12:10:45,-75,-2.8,-106,-14,-72.7,-105.4,-13.3,20,485918292,18.263616
12:10:50,-65,8.2,-92,-14,-64.2,-91.3,-8.6,20,506981670,33.7014048
12:10:54,-71,1.2,-103,-9,-65.4,-100,-14,20,522683706,31.404072
12:10:59,-71,4.2,-103,-14,-65.6,-92.2,-9,20,543341126,33.051872
12:11:03,-72,2.6,-102,-9,-71.2,-103.1,-11.7,20,552696136,18.71002
12:11:08,-72,-0.8,-107,-9,-71.3,-101.4,-10.6,20,562415160,15.5504384
12:11:13,-72,1.8,-107,-9,-72,-101.8,-11.5,20,573055454,17.0244704
12:11:17,-72,4.8,-107,-9,-74.6,-113.7,-17.5,20,578490198,10.869488
12:11:22,-72,-8.2,-114,-18,-73.4,-108,-15.6,20,583848544,8.5733536
12:11:26,-72,-3.2,-108,-18,-64.5,-97.7,-10.2,20,595925420,24.153752
12:11:31,-72,-1,-105,-10,-70.1,-103.1,-12.5,20,603177238,11.6029088
12:11:36,-72,-1.4,-105,-10,-71.4,-102.7,-11,20,613161408,15.974672
12:11:40,-72,-1.6,-105,-10,-63.1,-98.6,-10.2,20,626841144,27.359472
12:11:45,-72,0.8,-99,-10,-68.5,-98.5,-10.4,20,639728438,20.6196704
12:11:49,-72,0.4,-105,-10,-71.4,-108.5,-15.7,20,646436482,13.416088
12:11:54,-72,-5.2,-105,-16,-73.9,-105.8,-15.4,20,652173822,9.179744
12:11:58,-72,-4,-111,-16,-84.7,-111.8,-18,20,657602574,10.857504
12:12:03,-72,-0.6,-106,-16,-82.5,-110.9,-19.2,20,663503196,9.4409952
12:12:07,-72,-3.2,-106,-16,-83.4,-113.8,-20,20,672726382,18.446372
12:12:12,-66,0.4,-100,-11,-78.5,-104.8,-18,20,685110348,19.8143456
12:12:16,-66,-4.8,-100,-11,-85.1,-113.6,-20,20,692953876,15.687056
12:12:21,-73,1.8,-105,-11,-72.8,-104.9,-12.7,20,698978832,9.6399296
12:12:25,-65,5,-105,-11,-69.8,-100.1,-12.3,20,708336838,18.716012
12:12:30,-65,10,-94,-11,-67.8,-95.5,-10.1,20,722226294,22.2231296
12:12:35,-65,11,-94,-11,-64,-85.9,-8.2,20,739439812,27.5416288
12:12:39,-65,10.6,-94,-11,-62.3,-92.1,-10.4,20,754398840,29.918056
12:12:44,-65,7.6,-94,-11,-62.2,-91.5,-10.2,20,768333236,22.2950336
12:12:48,-65,6,-94,-11,-66.4,-91.2,-8.4,20,781924590,27.182708
12:12:53,-65,8.8,-94,-11,-62.8,-90.2,-9.4,20,795575864,21.8420384
12:12:57,-56,7.6,-90,-11,-66.4,-95.5,-10.7,20,811799204,32.44668
12:13:02,-65,6.4,-97,-16,-69,-95.7,-16.1,20,826590456,23.6660032
12:13:06,-63,2,-96,-11,-68.4,-102.1,-17.7,20,842858736,32.53656
12:13:11,-63,5.2,-96,-11,-77.5,-101,-15.9,20,856781148,22.2758592
12:13:15,-63,6.4,-96,-11,-77.1,-113.2,-20,20,870688580,27.814864
12:13:20,-63,10.2,-96,-11,-77.2,-108.9,-20,20,885794412,24.1693312
12:13:25,-69,6.6,-96,-11,-58.2,-86.6,-7.6,20,900606636,23.6995584
12:13:29,-61,15.6,-88,-11,-49.8,-80.8,-8.7,20,912980116,24.74696
12:13:34,-54,11,-80,-11,-50,-82.7,-10.6,20,924429330,18.3187424
12:13:38,-54,11,-80,-11,-53.9,-82.2,-10.3,20,935908504,22.958348
12:13:43,-61,13.4,-88,-11,-51.2,-83.7,-8.3,20,949194266,21.2572192
12:13:47,-61,22.4,-81,-11,-59,-84.5,-8,20,958553770,18.719008
12:13:52,-61,20.2,-82,-11,-54.8,-82.1,-9,20,968524458,15.9531008
12:13:57,-49,16.2,-82,-11,-48.2,-82.1,-10.2,20,981212518,20.300896
12:14:01,-49,11.8,-82,-11,-46.8,-80.9,-11.7,20,992988296,23.551556
12:14:06,-49,6.4,-82,-11,-53.9,-80.3,-10.2,20,1003830820,17.3480384
12:14:10,-49,6.8,-82,-11,-54.5,-81.2,-8.6,20,1014102606,20.543572
12:14:15,-56,9.4,-82,-11,-55.7,-84.2,-9.6,20,1026482078,19.8071552
12:14:19,-56,-1.2,-89,-11,-54.4,-88.1,-12.7,20,1040978224,28.992292
12:14:24,-49,10,-76,-11,-44.3,-77.8,-9.5,20,1053061092,19.3325888
12:14:28,-49,13.8,-81,-11,-53.8,-81,-7.7,20,1064225686,22.329188
12:14:33,-59,18.6,-81,-11,-46,-80.2,-9.7,20,1075273436,17.6764
12:14:37,-59,16.2,-81,-11,-56.3,-83,-9.4,20,1085846320,21.145768
12:14:42,-50,21.8,-74,-11,-43.3,-71.9,-7.5,20,1096419204,16.9166144
12:14:46,-50,15.8,-79,-11,-55.7,-82.4,-7.9,20,1104851446,16.864484
12:14:51,-50,12,-84,-11,-51.2,-85.2,-11.8,20,1114522534,15.4737408
12:14:56,-57,11.6,-84,-11,-67.8,-103.9,-20,20,1142891658,45.3905984
12:15:01,-51,19.6,-79,-11,-51.1,-75.3,-6.5,20,1172000794,46.5746176
12:15:05,-51,22.6,-73,-11,-59.3,-87.1,-6.7,20,1198844954,53.68832
12:15:10,-63,13,-88,-11,-64.8,-90,-7.6,20,1222110392,37.2247008
12:15:14,-63,-6.8,-102,-11,-62.3,-90.4,-7.6,20,1245151130,46.081476
12:15:19,-72,-0.8,-103,-11,-68.7,-105.4,-13.6,20,1258781432,21.8084832
12:15:23,-72,-2,-103,-11,-72.2,-105.8,-13.7,20,1270894260,24.225656
12:15:28,-72,-6,-110,-11,-71.1,-111.8,-17.5,20,1278138588,11.5909248
12:15:33,-72,-9.2,-115,-20,-73.4,-105.4,-12.8,20,1284479622,10.1456544
12:15:37,-72,1,-102,-13,-73.7,-106.6,-13.9,20,1290817660,12.676076
12:15:42,-72,-1,-107,-13,-71.9,-108.1,-14.2,20,1297462788,10.6322048
